"","fnlwgt","capital.gain"
"19107",192664,0
"19108",392812,0
"19109",155818,0
"19110",195000,0
"19111",308205,0
"19112",104879,0
"19113",152307,0
"19114",145964,0
"19115",97419,0
"19116",12285,0
"19117",263150,0
"19118",189885,0
"19119",151888,0
"19120",254167,0
"19121",331482,0
"19122",177189,0
"19123",186886,0
"19124",33221,0
"19125",188171,0
"19126",209770,0
"19127",164488,0
"19128",180869,0
"19129",190350,0
"19130",204057,0
"19131",134906,0
"19132",174515,0
"19133",259363,0
"19134",209609,0
"19135",185127,0
"19136",462838,0
"19137",176967,0
"19138",284129,0
"19139",37546,0
"19140",116666,0
"19141",423222,0
"19142",201127,0
"19143",202239,0
"19144",209629,0
"19145",133520,0
"19146",99888,0
"19147",176410,0
"19148",103214,0
"19149",226735,0
"19150",151089,0
"19151",244312,0
"19152",209317,0
"19153",374116,0
"19154",205249,0
"19155",326083,0
"19156",183523,0
"19157",350783,0
"19158",140849,0
"19159",175943,0
"19160",125933,0
"19161",225124,0
"19162",272090,0
"19163",40666,0
"19164",35245,0
"19165",167482,0
"19166",204662,0
"19167",291147,0
"19168",179869,0
"19169",205100,0
"19170",352139,0
"19171",111268,0
"19172",247111,0
"19173",271446,0
"19174",132412,0
"19175",74712,0
"19176",94662,0
"19177",33126,0
"19178",133584,0
"19179",64448,0
"19180",374367,0
"19181",179666,0
"19182",99219,0
"19183",180211,0
"19184",219276,0
"19185",150011,0
"19186",231231,0
"19187",182217,0
"19188",277342,0
"19189",140001,0
"19190",223319,0
"19191",235307,0
"19192",156003,0
"19193",529223,0
"19194",202871,0
"19195",58337,0
"19196",298643,0
"19197",191188,0
"19198",96287,0
"19199",104443,0
"19200",323054,0
"19201",95917,0
"19202",49296,0
"19203",50953,0
"19204",124507,0
"19205",239523,0
"19206",309124,0
"19207",240172,0
"19208",105010,0
"19209",135056,0
"19210",178478,0
"19211",23871,0
"19212",362309,0
"19213",297906,0
"19214",230684,0
"19215",123011,0
"19216",170866,0
"19217",182543,0
"19218",236470,0
"19219",33725,0
"19220",206878,0
"19221",173806,0
"19222",190709,0
"19223",149102,0
"19224",25265,0
"19225",100669,0
"19226",114158,0
"19227",228057,0
"19228",54012,0
"19229",219967,0
"19230",239865,0
"19231",119421,0
"19232",220187,0
"19233",175515,0
"19234",271795,0
"19235",70055,0
"19236",352806,0
"19237",266189,0
"19238",102945,0
"19239",173851,0
"19240",144092,0
"19241",198681,0
"19242",351810,0
"19243",180142,0
"19244",175360,0
"19245",224498,0
"19246",154641,0
"19247",152540,0
"19248",217663,0
"19249",138575,0
"19250",32477,0
"19251",44677,0
"19252",456618,0
"19253",227282,0
"19254",27624,0
"19255",281403,0
"19256",377140,0
"19257",299810,0
"19258",181916,0
"19259",237044,0
"19260",269512,0
"19261",44767,0
"19262",67218,0
"19263",176992,0
"19264",379919,0
"19265",212370,0
"19266",179666,0
"19267",197387,0
"19268",220656,0
"19269",181091,0
"19270",135028,0
"19271",185057,0
"19272",106498,0
"19273",203003,0
"19274",223789,0
"19275",184026,0
"19276",335427,0
"19277",372692,0
"19278",45607,0
"19279",212895,0
"19280",147989,0
"19281",145290,0
"19282",132601,0
"19283",30759,0
"19284",319889,0
"19285",29431,0
"19286",111483,0
"19287",184756,0
"19288",187560,0
"19289",84848,0
"19290",36243,0
"19291",88913,0
"19292",73190,0
"19293",132529,0
"19294",214542,0
"19295",217006,0
"19296",169785,0
"19297",75573,0
"19298",239171,0
"19299",53566,0
"19300",117109,0
"19301",398019,0
"19302",114008,0
"19303",204653,0
"19304",254935,0
"19305",84755,0
"19306",198145,0
"19307",451951,0
"19308",172175,0
"19309",209472,0
"19310",336707,0
"19311",431861,0
"19312",156728,0
"19313",290321,0
"19314",206577,0
"19315",149324,0
"19316",49593,0
"19317",181659,0
"19318",174789,0
"19319",184801,0
"19320",176014,0
"19321",256861,0
"19322",239397,0
"19323",233777,0
"19324",236520,0
"19325",70754,0
"19326",245378,0
"19327",176729,0
"19328",517036,0
"19329",436361,0
"19330",231037,0
"19331",209831,0
"19332",167381,0
"19333",215468,0
"19334",200700,0
"19335",191777,0
"19336",195437,0
"19337",149396,0
"19338",104746,0
"19339",108147,0
"19340",238859,0
"19341",23157,0
"19342",497788,0
"19343",141558,0
"19344",117963,0
"19345",232356,0
"19346",157941,0
"19347",103642,0
"19348",169727,0
"19349",274731,0
"19350",161572,0
"19351",48779,0
"19352",141511,0
"19353",168334,0
"19354",267252,0
"19355",312055,0
"19356",207937,0
"19357",232653,0
"19358",246841,0
"19359",154087,0
"19360",199011,0
"19361",205100,0
"19362",50400,0
"19363",97064,0
"19364",65038,0
"19365",225211,0
"19366",320192,0
"19367",83580,0
"19368",529216,0
"19369",390817,0
"19370",85733,0
"19371",155976,0
"19372",221172,0
"19373",270842,0
"19374",82622,0
"19375",371064,0
"19376",22641,0
"19377",218957,0
"19378",441637,0
"19379",143699,0
"19380",183096,0
"19381",97176,0
"19382",311376,0
"19383",123582,0
"19384",174215,0
"19385",183902,0
"19386",247880,0
"19387",256636,0
"19388",152875,0
"19389",22422,0
"19390",178215,0
"19391",194360,0
"19392",247187,0
"19393",63921,0
"19394",224889,0
"19395",178564,0
"19396",47619,0
"19397",92775,0
"19398",50837,0
"19399",235894,0
"19400",244974,0
"19401",526734,0
"19402",243484,0
"19403",201664,0
"19404",234640,0
"19405",268022,0
"19406",223267,0
"19407",99199,0
"19408",137076,0
"19409",313146,0
"19410",271807,0
"19411",191196,0
"19412",264627,0
"19413",183801,0
"19414",209227,0
"19415",216208,0
"19416",377095,0
"19417",317535,0
"19418",247880,0
"19419",152246,0
"19420",428299,0
"19421",161708,0
"19422",167859,0
"19423",85194,0
"19424",119471,0
"19425",117683,0
"19426",427744,0
"19427",122116,0
"19428",227931,0
"19429",226497,0
"19430",83783,0
"19431",197113,0
"19432",204742,0
"19433",331527,0
"19434",213179,0
"19435",188260,0
"19436",298161,0
"19437",143774,0
"19438",139296,0
"19439",152389,0
"19440",309974,0
"19441",37085,0
"19442",270059,0
"19443",130045,0
"19444",188038,0
"19445",168203,0
"19446",171807,0
"19447",186696,0
"19448",177531,0
"19449",115464,0
"19450",501144,0
"19451",205894,0
"19452",203924,0
"19453",91857,0
"19454",229700,0
"19455",158704,0
"19456",190911,0
"19457",139176,0
"19458",168693,0
"19459",250038,0
"19460",353927,0
"19461",230248,0
"19462",117728,0
"19463",115851,0
"19464",193335,0
"19465",203894,0
"19466",157639,0
"19467",235320,0
"19468",127686,0
"19469",28572,0
"19470",91534,0
"19471",184687,0
"19472",267945,0
"19473",131899,0
"19474",192614,0
"19475",186808,0
"19476",44116,0
"19477",46442,0
"19478",78022,0
"19479",417668,0
"19480",223763,0
"19481",223851,0
"19482",115634,0
"19483",114459,0
"19484",197093,0
"19485",357145,0
"19486",59231,0
"19487",292303,0
"19488",122288,0
"19489",52322,0
"19490",105830,0
"19491",107125,0
"19492",281860,0
"19493",283320,0
"19494",26598,0
"19495",220783,0
"19496",121694,0
"19497",208302,0
"19498",172664,0
"19499",54611,0
"19500",631947,0
"19501",394484,0
"19502",239120,0
"19503",193012,0
"19504",84888,0
"19505",188503,0
"19506",337778,0
"19507",94432,0
"19508",168906,0
"19509",116143,0
"19510",128272,0
"19511",174995,0
"19512",289909,0
"19513",154641,0
"19514",203488,0
"19515",141118,0
"19516",169589,0
"19517",137645,0
"19518",489085,0
"19519",36302,0
"19520",253420,0
"19521",269300,0
"19522",282609,0
"19523",346978,0
"19524",205051,0
"19525",128736,0
"19526",236110,0
"19527",312271,0
"19528",126978,0
"19529",204692,0
"19530",195956,0
"19531",202682,0
"19532",231912,0
"19533",24982,0
"19534",278938,0
"19535",36489,0
"19536",154874,0
"19537",74581,0
"19538",162164,0
"19539",239708,0
"19540",162856,0
"19541",85109,0
"19542",436798,0
"19543",345363,0
"19544",49837,0
"19545",296516,0
"19546",180283,0
"19547",95639,0
"19548",33155,0
"19549",329059,0
"19550",24694,0
"19551",443855,0
"19552",294691,0
"19553",301867,0
"19554",362835,0
"19555",180339,0
"19556",207489,0
"19557",336643,0
"19558",143653,0
"19559",101475,0
"19560",263871,0
"19561",77820,0
"19562",95465,0
"19563",257910,0
"19564",244372,0
"19565",126738,0
"19566",133164,0
"19567",104617,0
"19568",258735,0
"19569",182926,0
"19570",166193,0
"19571",206125,0
"19572",346594,0
"19573",108301,0
"19574",73498,0
"19575",129150,0
"19576",181280,0
"19577",146908,0
"19578",183765,0
"19579",164488,0
"19580",307468,0
"19581",93884,0
"19582",137658,0
"19583",101562,0
"19584",136331,0
"19585",259846,0
"19586",98719,0
"19587",168682,0
"19588",198953,0
"19589",29115,0
"19590",173673,0
"19591",67958,0
"19592",94174,0
"19593",122442,0
"19594",154675,0
"19595",116632,0
"19596",238685,0
"19597",169031,0
"19598",237452,0
"19599",216968,0
"19600",216479,0
"19601",126822,0
"19602",54953,0
"19603",222654,0
"19604",37676,0
"19605",159319,0
"19606",125321,0
"19607",209609,0
"19608",224947,0
"19609",438427,0
"19610",384276,0
"19611",196805,0
"19612",242097,0
"19613",184306,0
"19614",161954,0
"19615",258561,0
"19616",212783,0
"19617",205004,0
"19618",387844,0
"19619",83880,0
"19620",161155,0
"19621",265698,0
"19622",146477,0
"19623",97261,0
"19624",437890,0
"19625",126675,0
"19626",121768,0
"19627",180052,0
"19628",124454,0
"19629",222584,0
"19630",22245,0
"19631",228960,0
"19632",132572,0
"19633",103020,0
"19634",50649,0
"19635",137698,0
"19636",30575,0
"19637",202220,0
"19638",50178,0
"19639",207791,0
"19640",321770,0
"19641",202053,0
"19642",143699,0
"19643",115066,0
"19644",223751,0
"19645",354075,0
"19646",32732,0
"19647",390867,0
"19648",101697,0
"19649",279721,0
"19650",223400,0
"19651",206357,0
"19652",76417,0
"19653",184682,0
"19654",78170,0
"19655",201410,0
"19656",189013,0
"19657",119913,0
"19658",549174,0
"19659",214706,0
"19660",33811,0
"19661",234220,0
"19662",237720,0
"19663",185942,0
"19664",286983,0
"19665",140027,0
"19666",115258,0
"19667",155408,0
"19668",117963,0
"19669",158737,0
"19670",199471,0
"19671",287701,0
"19672",137707,0
"19673",108116,0
"19674",366900,0
"19675",187355,0
"19676",33105,0
"19677",358975,0
"19678",199227,0
"19679",248249,0
"19680",460437,0
"19681",187294,0
"19682",115932,0
"19683",27049,0
"19684",806552,0
"19685",160786,0
"19686",219546,0
"19687",24872,0
"19688",110371,0
"19689",376474,0
"19690",304602,0
"19691",143699,0
"19692",238917,0
"19693",200618,0
"19694",209752,0
"19695",98725,0
"19696",180150,0
"19697",151227,0
"19698",118847,0
"19699",282538,0
"19700",89534,0
"19701",291011,0
"19702",166187,0
"19703",188669,0
"19704",178948,0
"19705",160808,0
"19706",318331,0
"19707",109921,0
"19708",87605,0
"19709",89477,0
"19710",48301,0
"19711",220748,0
"19712",387068,0
"19713",250743,0
"19714",78258,0
"19715",31387,0
"19716",289190,0
"19717",604537,0
"19718",328466,0
"19719",403187,0
"19720",220531,0
"19721",204648,0
"19722",109912,0
"19723",365683,0
"19724",175674,0
"19725",203488,0
"19726",106406,0
"19727",125167,0
"19728",249339,0
"19729",94652,0
"19730",130302,0
"19731",66686,0
"19732",336042,0
"19733",193586,0
"19734",313852,0
"19735",32639,0
"19736",234953,0
"19737",350379,0
"19738",176967,0
"19739",36423,0
"19740",130813,0
"19741",35236,0
"19742",33350,0
"19743",177380,0
"19744",216129,0
"19745",335104,0
"19746",165881,0
"19747",387777,0
"19748",149943,0
"19749",188834,0
"19750",290661,0
"19751",114838,0
"19752",168553,0
"19753",103064,0
"19754",123833,0
"19755",55621,0
"19756",189834,0
"19757",217926,0
"19758",194352,0
"19759",54878,0
"19760",393248,0
"19761",279315,0
"19762",392812,0
"19763",34998,0
"19764",51016,0
"19765",132717,0
"19766",186078,0
"19767",196123,0
"19768",304906,0
"19769",41521,0
"19770",346847,0
"19771",107233,0
"19772",150125,0
"19773",400535,0
"19774",409622,0
"19775",136448,0
"19776",202950,0
"19777",237691,0
"19778",170277,0
"19779",160784,0
"19780",33798,0
"19781",197838,0
"19782",223212,0
"19783",125762,0
"19784",283969,0
"19785",374163,0
"19786",118567,0
"19787",147655,0
"19788",82797,0
"19789",142573,0
"19790",235167,0
"19791",28035,0
"19792",247082,0
"19793",123397,0
"19794",133327,0
"19795",102270,0
"19796",45817,0
"19797",240988,0
"19798",386378,0
"19799",350651,0
"19800",76142,0
"19801",73773,0
"19802",281504,0
"19803",293358,0
"19804",146906,0
"19805",331474,0
"19806",213719,0
"19807",101795,0
"19808",228265,0
"19809",130206,0
"19810",324254,0
"19811",223019,0
"19812",189666,0
"19813",139086,0
"19814",359327,0
"19815",75065,0
"19816",139843,0
"19817",346014,0
"19818",31460,0
"19819",33725,0
"19820",63552,0
"19821",300623,0
"19822",177072,0
"19823",37331,0
"19824",167725,0
"19825",131180,0
"19826",275181,0
"19827",398988,0
"19828",222654,0
"19829",111129,0
"19830",137795,0
"19831",242150,0
"19832",237873,0
"19833",367749,0
"19834",206600,0
"19835",247043,0
"19836",187702,0
"19837",41718,0
"19838",151835,0
"19839",118938,0
"19840",224870,0
"19841",178341,0
"19842",61343,0
"19843",36989,0
"19844",226296,0
"19845",186624,0
"19846",172582,0
"19847",227392,0
"19848",187563,0
"19849",137499,0
"19850",239397,0
"19851",327164,0
"19852",140798,0
"19853",187450,0
"19854",194580,0
"19855",372682,0
"19856",235442,0
"19857",128065,0
"19858",91545,0
"19859",154604,0
"19860",192150,0
"19861",216522,0
"19862",206861,0
"19863",97632,0
"19864",189530,0
"19865",368797,0
"19866",41183,0
"19867",191062,0
"19868",132963,0
"19869",153551,0
"19870",66473,0
"19871",240323,0
"19872",128016,0
"19873",29526,0
"19874",342953,0
"19875",215476,0
"19876",231919,0
"19877",52537,0
"19878",27920,0
"19879",153052,0
"19880",199303,0
"19881",233369,0
"19882",238913,0
"19883",195607,0
"19884",138441,0
"19885",67467,0
"19886",37202,0
"19887",140219,0
"19888",298860,0
"19889",51362,0
"19890",199947,0
"19891",32552,0
"19892",183845,0
"19893",181091,0
"19894",135643,0
"19895",181220,0
"19896",133025,0
"19897",124865,0
"19898",45599,0
"19899",102180,0
"19900",121130,0
"19901",138768,0
"19902",98989,0
"19903",126327,0
"19904",113364,0
"19905",376789,0
"19906",137063,0
"19907",279145,0
"19908",245369,0
"19909",49593,0
"19910",166181,0
"19911",156403,0
"19912",128529,0
"19913",148489,0
"19914",387770,0
"19915",115511,0
"19916",220585,0
"19917",280966,0
"19918",291586,0
"19919",142227,0
"19920",104025,0
"19921",148254,0
"19922",170562,0
"19923",222490,0
"19924",57674,0
"19925",233624,0
"19926",42734,0
"19927",233107,0
"19928",143110,0
"19929",195844,0
"19930",115896,0
"19931",303851,0
"19932",172475,0
"19933",30008,0
"19934",147921,0
"19935",172716,0
"19936",155057,0
"19937",132728,0
"19938",195136,0
"19939",377322,0
"19940",293941,0
"19941",182123,0
"19942",32528,0
"19943",140206,0
"19944",378221,0
"19945",211601,0
"19946",119411,0
"19947",240013,0
"19948",95552,0
"19949",183710,0
"19950",189382,0
"19951",380633,0
"19952",53407,0
"19953",150480,0
"19954",175674,0
"19955",375313,0
"19956",278391,0
"19957",212888,0
"19958",487085,0
"19959",174461,0
"19960",133201,0
"19961",77253,0
"19962",141511,0
"19963",181608,0
"19964",127610,0
"19965",154571,0
"19966",150080,0
"19967",151294,0
"19968",193769,0
"19969",277455,0
"19970",225780,0
"19971",436341,0
"19972",255386,0
"19973",174789,0
"19974",245628,0
"19975",228752,0
"19976",192900,0
"19977",190391,0
"19978",353263,0
"19979",113198,0
"19980",207578,0
"19981",93206,0
"19982",163998,0
"19983",111961,0
"19984",219122,0
"19985",111445,0
"19986",309778,0
"19987",223020,0
"19988",303155,0
"19989",41035,0
"19990",159191,0
"19991",244408,0
"19992",473748,0
"19993",71823,0
"19994",83066,0
"19995",150154,0
"19996",190786,0
"19997",159909,0
"19998",190885,0
"19999",243786,0
"20000",124020,0
"20001",159016,0
"20002",183800,0
"20003",193434,0
"20004",245029,0
"20005",98746,0
"20006",140664,0
"20007",169980,0
"20008",155397,0
"20009",245317,0
"20010",74182,0
"20011",280570,0
"20012",30664,0
"20013",109952,0
"20014",192793,0
"20015",243442,0
"20016",106297,0
"20017",328060,0
"20018",48702,0
"20019",484024,0
"20020",208470,0
"20021",29927,0
"20022",98012,0
"20023",108468,0
"20024",168403,0
"20025",66935,0
"20026",42044,0
"20027",184806,0
"20028",1455435,0
"20029",445382,0
"20030",278576,0
"20031",84979,0
"20032",659504,0
"20033",136986,0
"20034",96219,0
"20035",205410,0
"20036",416745,0
"20037",72119,0
"20038",195949,0
"20039",101345,0
"20040",439263,0
"20041",213095,0
"20042",59932,0
"20043",172815,0
"20044",40915,0
"20045",139012,0
"20046",121781,0
"20047",130667,0
"20048",147110,0
"20049",237811,0
"20050",128640,0
"20051",111476,0
"20052",289716,0
"20053",141944,0
"20054",323773,0
"20055",176663,0
"20056",155233,0
"20057",143327,0
"20058",177212,0
"20059",123088,0
"20060",47085,0
"20061",102106,0
"20062",235894,0
"20063",172046,0
"20064",197207,0
"20065",152452,0
"20066",172928,0
"20067",214896,0
"20068",59924,0
"20069",95128,0
"20070",292504,0
"20071",45796,0
"20072",104280,0
"20073",172291,0
"20074",180988,0
"20075",110748,0
"20076",556688,0
"20077",22494,0
"20078",267859,0
"20079",256821,0
"20080",117346,0
"20081",62374,0
"20082",314659,0
"20083",114761,0
"20084",93225,0
"20085",165315,0
"20086",124771,0
"20087",27408,0
"20088",198841,0
"20089",271792,0
"20090",64289,0
"20091",183390,0
"20092",234919,0
"20093",88231,0
"20094",154422,0
"20095",119098,0
"20096",118793,0
"20097",30499,0
"20098",308498,0
"20099",172695,0
"20100",29962,0
"20101",200332,0
"20102",291702,0
"20103",67234,0
"20104",168038,0
"20105",137814,0
"20106",126233,0
"20107",79036,0
"20108",327474,0
"20109",145160,0
"20110",37092,0
"20111",129387,0
"20112",33304,0
"20113",143162,0
"20114",133515,0
"20115",168901,0
"20116",750972,0
"20117",142924,0
"20118",91189,0
"20119",290609,0
"20120",31102,0
"20121",216921,0
"20122",120046,0
"20123",324629,0
"20124",81132,0
"20125",160279,0
"20126",229732,0
"20127",160398,0
"20128",129460,0
"20129",252752,0
"20130",58222,0
"20131",424884,0
"20132",114459,0
"20133",46400,0
"20134",223934,0
"20135",84119,0
"20136",159123,0
"20137",195532,0
"20138",191299,0
"20139",198316,0
"20140",162301,0
"20141",92609,0
"20142",247819,0
"20143",229223,0
"20144",142719,0
"20145",86111,0
"20146",35633,0
"20147",164749,0
"20148",607848,0
"20149",173630,0
"20150",311184,0
"20151",49737,0
"20152",183616,0
"20153",129426,0
"20154",454915,0
"20155",55568,0
"20156",29874,0
"20157",143953,0
"20158",90363,0
"20159",53727,0
"20160",173630,0
"20161",410351,0
"20162",399386,0
"20163",157932,0
"20164",133061,0
"20165",46400,0
"20166",107895,0
"20167",63021,0
"20168",186144,0
"20169",27959,0
"20170",179569,0
"20171",101299,0
"20172",113129,0
"20173",316470,0
"20174",89884,0
"20175",32121,0
"20176",315303,0
"20177",254500,0
"20178",419895,0
"20179",159549,0
"20180",258474,0
"20181",370119,0
"20182",50837,0
"20183",137506,0
"20184",183594,0
"20185",341353,0
"20186",193565,0
"20187",39606,0
"20188",127149,0
"20189",233371,0
"20190",182752,0
"20191",269060,0
"20192",179949,0
"20193",160445,0
"20194",314539,0
"20195",337721,0
"20196",100793,0
"20197",255407,0
"20198",92775,0
"20199",33308,0
"20200",493363,0
"20201",159589,0
"20202",107218,0
"20203",123586,0
"20204",158352,0
"20205",76317,0
"20206",176753,0
"20207",122346,0
"20208",463194,0
"20209",162228,0
"20210",115005,0
"20211",183285,0
"20212",169605,0
"20213",450695,0
"20214",124692,0
"20215",63918,0
"20216",102569,0
"20217",289309,0
"20218",101825,0
"20219",206833,0
"20220",77873,0
"20221",194548,0
"20222",206351,0
"20223",198200,0
"20224",140001,0
"20225",287988,0
"20226",143604,0
"20227",192413,0
"20228",104917,0
"20229",161478,0
"20230",35644,0
"20231",116751,0
"20232",179668,0
"20233",57951,0
"20234",176711,0
"20235",368675,0
"20236",216149,0
"20237",173851,0
"20238",216342,0
"20239",140752,0
"20240",116508,0
"20241",224361,0
"20242",180303,0
"20243",196736,0
"20244",110327,0
"20245",185607,0
"20246",244856,0
"20247",198068,0
"20248",97136,0
"20249",164658,0
"20250",235693,0
"20251",197038,0
"20252",97419,0
"20253",205528,0
"20254",146042,0
"20255",222641,0
"20256",376936,0
"20257",138077,0
"20258",155913,0
"20259",36006,0
"20260",214678,0
"20261",369538,0
"20262",166565,0
"20263",257043,0
"20264",38876,0
"20265",187073,0
"20266",313749,0
"20267",331651,0
"20268",243368,0
"20269",32921,0
"20270",117167,0
"20271",114691,0
"20272",99385,0
"20273",252327,0
"20274",90582,0
"20275",190194,0
"20276",264188,0
"20277",243776,0
"20278",67065,0
"20279",204209,0
"20280",226668,0
"20281",315143,0
"20282",118681,0
"20283",208109,0
"20284",116901,0
"20285",405644,0
"20286",328581,0
"20287",217962,0
"20288",158827,0
"20289",65475,0
"20290",159709,0
"20291",140474,0
"20292",144778,0
"20293",83242,0
"20294",143385,0
"20295",167544,0
"20296",122175,0
"20297",378747,0
"20298",230475,0
"20299",120781,0
"20300",206232,0
"20301",140583,0
"20302",137253,0
"20303",246974,0
"20304",182470,0
"20305",107617,0
"20306",116358,0
"20307",250819,0
"20308",196508,0
"20309",367533,0
"20310",271160,0
"20311",173674,0
"20312",257790,0
"20313",322391,0
"20314",104232,0
"20315",86786,0
"20316",88233,0
"20317",240888,0
"20318",129240,0
"20319",160968,0
"20320",236861,0
"20321",109282,0
"20322",215047,0
"20323",115932,0
"20324",55360,0
"20325",224658,0
"20326",376302,0
"20327",115289,0
"20328",258883,0
"20329",69132,0
"20330",207301,0
"20331",179671,0
"20332",140456,0
"20333",327397,0
"20334",200235,0
"20335",195978,0
"20336",329144,0
"20337",250674,0
"20338",176897,0
"20339",132716,0
"20340",174201,0
"20341",167617,0
"20342",254949,0
"20343",319582,0
"20344",248990,0
"20345",144396,0
"20346",55636,0
"20347",185624,0
"20348",125442,0
"20349",160943,0
"20350",243841,0
"20351",34616,0
"20352",235847,0
"20353",174789,0
"20354",280111,0
"20355",236055,0
"20356",237865,0
"20357",194612,0
"20358",173851,0
"20359",372483,0
"20360",174201,0
"20361",272618,0
"20362",74660,0
"20363",201481,0
"20364",175232,0
"20365",336440,0
"20366",46645,0
"20367",281425,0
"20368",31510,0
"20369",310255,0
"20370",82393,0
"20371",190514,0
"20372",165513,0
"20373",226696,0
"20374",165815,0
"20375",123983,0
"20376",235371,0
"20377",147258,0
"20378",255949,0
"20379",186272,0
"20380",111676,0
"20381",199501,0
"20382",151443,0
"20383",145935,0
"20384",230387,0
"20385",127592,0
"20386",210828,0
"20387",297186,0
"20388",116554,0
"20389",144593,0
"20390",147719,0
"20391",89011,0
"20392",38158,0
"20393",178686,0
"20394",172826,0
"20395",155752,0
"20396",100099,0
"20397",231688,0
"20398",147215,0
"20399",50122,0
"20400",86837,0
"20401",113364,0
"20402",289390,0
"20403",77884,0
"20404",390157,0
"20405",234328,0
"20406",410439,0
"20407",129525,0
"20408",166527,0
"20409",109912,0
"20410",210906,0
"20411",405284,0
"20412",138269,0
"20413",25429,0
"20414",231672,0
"20415",258550,0
"20416",268147,0
"20417",54411,0
"20418",37289,0
"20419",157951,0
"20420",225165,0
"20421",238049,0
"20422",197252,0
"20423",183575,0
"20424",19752,0
"20425",103925,0
"20426",31577,0
"20427",61298,0
"20428",190541,0
"20429",389857,0
"20430",192644,0
"20431",67482,0
"20432",108775,0
"20433",279243,0
"20434",278391,0
"20435",349898,0
"20436",219441,0
"20437",29623,0
"20438",217460,0
"20439",163604,0
"20440",238685,0
"20441",251854,0
"20442",213308,0
"20443",193773,0
"20444",114011,0
"20445",52144,0
"20446",347934,0
"20447",293399,0
"20448",118630,0
"20449",366180,0
"20450",188950,0
"20451",189382,0
"20452",24515,0
"20453",182217,0
"20454",552354,0
"20455",163021,0
"20456",183092,0
"20457",30289,0
"20458",77572,0
"20459",469056,0
"20460",145574,0
"20461",302041,0
"20462",32552,0
"20463",185413,0
"20464",26543,0
"20465",163870,0
"20466",240063,0
"20467",208748,0
"20468",84119,0
"20469",84130,0
"20470",261062,0
"20471",336010,0
"20472",389270,0
"20473",138293,0
"20474",240389,0
"20475",170070,0
"20476",149457,0
"20477",81534,0
"20478",196912,0
"20479",80933,0
"20480",190660,0
"20481",120155,0
"20482",161240,0
"20483",126402,0
"20484",148709,0
"20485",80058,0
"20486",274689,0
"20487",157367,0
"20488",217460,0
"20489",33727,0
"20490",166961,0
"20491",146117,0
"20492",160216,0
"20493",50163,0
"20494",235271,0
"20495",144218,0
"20496",94334,0
"20497",35295,0
"20498",35429,0
"20499",205580,0
"20500",177794,0
"20501",167474,0
"20502",35211,0
"20503",117244,0
"20504",194850,0
"20505",144911,0
"20506",101338,0
"20507",148522,0
"20508",97261,0
"20509",166606,0
"20510",229414,0
"20511",209213,0
"20512",302406,0
"20513",29054,0
"20514",336007,0
"20515",101481,0
"20516",46704,0
"20517",233639,0
"20518",31725,0
"20519",293512,0
"20520",375655,0
"20521",105817,0
"20522",203408,0
"20523",162302,0
"20524",163455,0
"20525",100135,0
"20526",41517,0
"20527",102182,0
"20528",414683,0
"20529",194352,0
"20530",194096,0
"20531",215495,0
"20532",164607,0
"20533",34878,0
"20534",22422,0
"20535",178222,0
"20536",56841,0
"20537",300275,0
"20538",197288,0
"20539",157786,0
"20540",110684,0
"20541",140729,0
"20542",90127,0
"20543",37997,0
"20544",61308,0
"20545",171199,0
"20546",128432,0
"20547",195023,0
"20548",171888,0
"20549",183784,0
"20550",219262,0
"20551",71379,0
"20552",234519,0
"20553",96824,0
"20554",242597,0
"20555",127388,0
"20556",204536,0
"20557",143804,0
"20558",80680,0
"20559",301227,0
"20560",201930,0
"20561",176616,0
"20562",353219,0
"20563",126076,0
"20564",156493,0
"20565",435503,0
"20566",561489,0
"20567",100345,0
"20568",36275,0
"20569",110794,0
"20570",143766,0
"20571",76313,0
"20572",121308,0
"20573",216672,0
"20574",158291,0
"20575",455361,0
"20576",225307,0
"20577",286115,0
"20578",187830,0
"20579",142506,0
"20580",148576,0
"20581",185325,0
"20582",27939,0
"20583",383603,0
"20584",140790,0
"20585",226629,0
"20586",228516,0
"20587",119762,0
"20588",299197,0
"20589",149297,0
"20590",202558,0
"20591",175232,0
"20592",157473,0
"20593",409842,0
"20594",105787,0
"20595",205838,0
"20596",115326,0
"20597",186890,0
"20598",304386,0
"20599",24529,0
"20600",183557,0
"20601",342730,0
"20602",67841,0
"20603",351381,0
"20604",190027,0
"20605",343944,0
"20606",110457,0
"20607",72333,0
"20608",193494,0
"20609",334999,0
"20610",274363,0
"20611",187720,0
"20612",104996,0
"20613",214555,0
"20614",52963,0
"20615",75821,0
"20616",123291,0
"20617",226497,0
"20618",166549,0
"20619",187746,0
"20620",157145,0
"20621",227551,0
"20622",115306,0
"20623",169249,0
"20624",221966,0
"20625",224566,0
"20626",28119,0
"20627",323810,0
"20628",210498,0
"20629",161141,0
"20630",210534,0
"20631",112650,0
"20632",318891,0
"20633",375655,0
"20634",228465,0
"20635",102130,0
"20636",34037,0
"20637",116613,0
"20638",175540,0
"20639",176634,0
"20640",209993,0
"20641",206002,0
"20642",201259,0
"20643",202286,0
"20644",578377,0
"20645",324021,0
"20646",107737,0
"20647",129865,0
"20648",103586,0
"20649",187513,0
"20650",172891,0
"20651",207449,0
"20652",209103,0
"20653",408813,0
"20654",209292,0
"20655",209538,0
"20656",244402,0
"20657",298444,0
"20658",163237,0
"20659",311795,0
